start_s,end_s,duration_s,class,confidence
659.465,659.47,0.005,vocal,0.5378
660.38,660.385,0.005,vocal,0.4013
660.6,660.645,0.045,silence,0.3572
660.72,660.725,0.005,silence,0.4639
660.84,660.885,0.045,vocal,0.4217
661.06,661.085,0.025,vocal,0.6825
661.22,661.225,0.005,silence,0.4271
661.28,661.285,0.005,vocal,0.3088
661.47,661.495,0.025,vocal,0.304
661.56,661.565,0.005,silence,0.3652
661.62,661.625,0.005,vocal,0.4368
661.82,661.865,0.045,vocal,0.5016
662.07,662.075,0.005,vocal,0.3515
662.12,662.125,0.005,vocal,0.6932
662.19,662.195,0.005,vocal,0.3393
662.47,662.475,0.005,vocal,0.4664
662.58,662.585,0.005,vocal,0.522
662.975,662.98,0.005,silence,0.482
663.065,663.07,0.005,silence,0.5742
663.145,663.15,0.005,silence,0.48
663.195,663.21,0.015,vocal,0.6122
663.275,663.28,0.005,silence,0.5367
663.325,663.34,0.015,vocal,0.5834
663.415,663.42,0.005,silence,0.5051
663.475,663.48,0.005,silence,0.604
663.525,663.64,0.115,vocal,0.4463
663.735,663.78,0.045,vocal,0.3645
663.855,663.88,0.025,vocal,0.6477
663.935,663.96,0.025,vocal,0.6642
664.115,664.12,0.005,vocal,0.7162
664.235,664.26,0.025,vocal,0.4016
664.315,664.32,0.005,vocal,0.4497
664.775,664.78,0.005,vocal,0.4893
665.17,665.175,0.005,vocal,0.6021
665.27,665.275,0.005,vocal,0.4087
665.49,665.495,0.005,silence,0.6722
665.68,665.685,0.005,silence,0.5555
665.77,665.815,0.045,silence,0.4207
665.93,665.935,0.005,silence,0.4938
666.07,666.115,0.045,silence,0.571
666.2,666.205,0.005,silence,0.499
666.29,666.295,0.005,silence,0.4984
666.35,666.355,0.005,vocal,0.4072
666.85,666.855,0.005,vocal,0.681
667.805,667.83,0.025,other,0.3756
668.045,668.05,0.005,silence,0.3492
668.485,668.53,0.045,vocal,0.5099
669.085,669.09,0.005,silence,0.3047
670.35,670.355,0.005,silence,0.518
670.54,670.545,0.005,other,0.3897
670.96,670.965,0.005,silence,0.4199
671.1,671.105,0.005,silence,0.4696
671.44,671.465,0.025,vocal,0.4224
671.54,671.605,0.065,vocal,0.585
671.65,671.685,0.035,vocal,0.7658
671.82,671.825,0.005,other,0.5989
671.98,671.985,0.005,vocal,0.6602
672.04,672.045,0.005,silence,0.4874
673.715,673.78,0.065,vocal,0.5661
674.155,674.24,0.085,vocal,0.609
674.755,674.78,0.025,vocal,0.5637
674.875,674.88,0.005,vocal,0.5656
674.945,674.95,0.005,silence,0.3367
675.095,675.1,0.005,vocal,0.3915
676.235,676.24,0.005,vocal,0.6953
676.375,676.38,0.005,vocal,0.5008
676.57,676.575,0.005,silence,0.3694
676.67,676.745,0.075,vocal,0.882
676.79,676.805,0.015,vocal,0.3756
676.85,676.895,0.045,silence,0.2939
677.09,677.095,0.005,silence,0.3444
677.17,677.175,0.005,silence,0.4646
677.23,677.235,0.005,silence,0.3422
677.29,677.295,0.005,silence,0.4299
677.43,677.435,0.005,silence,0.6315
677.55,677.555,0.005,vocal,0.3869
677.63,677.635,0.005,silence,0.6561
677.69,677.695,0.005,silence,0.4756
677.81,677.815,0.005,other,0.3326
677.92,677.955,0.035,vocal,0.5058
678.11,678.115,0.005,silence,0.4034
678.21,678.215,0.005,vocal,0.6193
678.39,678.395,0.005,vocal,0.431
678.47,678.475,0.005,vocal,0.4397
679.43,679.435,0.005,vocal,0.6541
679.655,679.66,0.005,vocal,0.4689
679.885,679.93,0.045,vocal,0.7194
680.185,680.19,0.005,silence,0.434
680.405,680.41,0.005,vocal,0.3921
680.525,680.55,0.025,other,0.2781
680.765,680.77,0.005,silence,0.4334
680.905,680.93,0.025,vocal,0.4382
680.985,681.07,0.085,vocal,0.7123
681.165,681.23,0.065,other,0.4431
681.305,681.32,0.015,vocal,0.5909
681.405,681.46,0.055,vocal,0.6909
681.505,681.62,0.115,vocal,0.492
681.665,681.75,0.085,vocal,0.5104
681.805,681.81,0.005,silence,0.3964
681.865,681.87,0.005,vocal,0.4533
681.965,682.01,0.045,vocal,0.5507
682.365,682.37,0.005,vocal,0.5449
682.445,682.45,0.005,vocal,0.4932
682.525,682.53,0.005,vocal,0.5155
682.605,682.61,0.005,vocal,0.6599
682.845,682.85,0.005,vocal,0.6091
684.71,684.715,0.005,silence,0.3939
684.76,684.825,0.065,vocal,0.6656
684.92,684.965,0.045,vocal,0.5064
685.04,685.045,0.005,silence,0.5374
685.14,685.145,0.005,silence,0.4672
685.2,685.205,0.005,silence,0.4701
685.42,685.445,0.025,vocal,0.5322
685.5,685.555,0.055,vocal,0.5851
685.6,685.605,0.005,silence,0.4212
685.71,685.715,0.005,silence,0.515
685.76,685.805,0.045,silence,0.469
685.9,685.905,0.005,vocal,0.4089
685.96,685.965,0.005,silence,0.5201
686.15,686.155,0.005,silence,0.4229
686.24,686.305,0.065,vocal,0.4571
686.38,686.385,0.005,vocal,0.4361
686.48,686.545,0.065,vocal,0.7187
686.6,686.685,0.085,vocal,0.4552
686.82,686.825,0.005,vocal,0.3884
686.88,686.905,0.025,other,0.3262
686.98,687.025,0.045,vocal,0.6356
687.09,687.255,0.165,vocal,0.5288
687.32,687.325,0.005,vocal,0.564
687.46,687.465,0.005,vocal,0.6882
687.52,687.525,0.005,vocal,0.6147
687.77,687.775,0.005,vocal,0.5309
687.98,688.025,0.045,vocal,0.7818
688.16,688.165,0.005,vocal,0.4944
688.22,688.225,0.005,vocal,0.382
688.3,688.345,0.045,silence,0.4057
689.055,689.06,0.005,other,0.516
689.415,689.42,0.005,vocal,0.4155
689.515,689.52,0.005,other,0.3424
690.175,690.24,0.065,vocal,0.4142
690.295,690.3,0.005,silence,0.6552
690.495,690.5,0.005,silence,0.4155
690.635,690.64,0.005,vocal,0.5121
690.795,690.9,0.105,vocal,0.561
690.955,690.96,0.005,vocal,0.3504
691.175,691.26,0.085,vocal,0.5817
691.315,691.38,0.065,silence,0.4142
691.425,691.43,0.005,silence,0.6294
691.735,691.78,0.045,vocal,0.4308
691.935,691.94,0.005,silence,0.4286
691.995,692.0,0.005,vocal,0.5485
692.235,692.28,0.045,vocal,0.5354
692.375,692.38,0.005,other,0.4367
692.435,692.44,0.005,vocal,0.3667
692.495,692.5,0.005,vocal,0.5311
692.575,692.58,0.005,vocal,0.6409
692.635,692.75,0.115,vocal,0.7027
692.895,692.9,0.005,vocal,0.4063
692.995,693.0,0.005,vocal,0.7195
693.095,693.1,0.005,silence,0.4033
693.235,693.24,0.005,vocal,0.4782
693.455,693.46,0.005,vocal,0.5989
693.575,693.58,0.005,vocal,0.5195
693.895,693.9,0.005,vocal,0.5169
694.035,694.04,0.005,vocal,0.6203
694.595,694.6,0.005,vocal,0.5438
695.95,695.955,0.005,silence,0.3789
696.03,696.035,0.005,vocal,0.4362
696.09,696.095,0.005,silence,0.3734
696.21,696.255,0.045,other,0.3485
696.41,696.415,0.005,silence,0.4686
696.47,696.505,0.035,vocal,0.5478
696.57,696.575,0.005,vocal,0.4534
696.65,696.675,0.025,silence,0.315
696.77,696.775,0.005,vocal,0.3548
696.95,696.955,0.005,vocal,0.4048
697.03,697.075,0.045,silence,0.5619
697.55,697.555,0.005,silence,0.5299
697.65,697.655,0.005,silence,0.6965
697.73,697.735,0.005,silence,0.3578
697.85,697.855,0.005,silence,0.4456
697.93,697.935,0.005,silence,0.3842
698.01,698.015,0.005,vocal,0.4462
698.21,698.215,0.005,silence,0.4985
698.33,698.335,0.005,vocal,0.5001
698.45,698.455,0.005,silence,0.4817
698.54,698.575,0.035,vocal,0.7901
698.77,698.775,0.005,silence,0.3812
698.91,698.915,0.005,vocal,0.4876
698.97,698.975,0.005,silence,0.3738
699.25,699.255,0.005,vocal,0.6387
699.51,699.515,0.005,vocal,0.5223
699.89,699.895,0.005,vocal,0.5964
700.05,700.075,0.025,vocal,0.622
700.53,700.575,0.045,vocal,0.6839
703.005,703.01,0.005,silence,0.4735
703.155,703.21,0.055,vocal,0.6975
703.405,703.45,0.045,silence,0.3771
703.785,703.79,0.005,silence,0.5063
704.005,704.09,0.085,vocal,0.3831
704.285,704.33,0.045,vocal,0.3374
704.545,704.55,0.005,silence,0.4224
704.985,705.01,0.025,vocal,0.5998
705.105,705.11,0.005,silence,0.5002
705.165,705.17,0.005,vocal,0.4031
705.705,705.71,0.005,vocal,0.5027
706.285,706.29,0.005,vocal,0.3634
706.385,706.39,0.005,vocal,0.4937
706.455,706.51,0.055,click,0.8628
708.91,708.94,0.03,vocal,0.8987
709.56,709.585,0.025,vocal,0.4913
709.66,709.665,0.005,vocal,0.4118
710.28,710.285,0.005,silence,0.3626
710.34,710.365,0.025,vocal,0.4371
710.66,710.685,0.025,vocal,0.5167
710.8,710.805,0.005,vocal,0.3259
710.96,710.965,0.005,silence,0.5377
712.0,712.005,0.005,vocal,0.5419
712.1,712.105,0.005,vocal,0.5329
712.2,712.205,0.005,silence,0.5617
712.5,712.505,0.005,silence,0.3684
712.72,712.725,0.005,silence,0.4117
712.84,712.845,0.005,silence,0.4352
713.0,713.005,0.005,vocal,0.3337
713.12,713.205,0.085,vocal,0.6398
713.38,713.385,0.005,silence,0.3874
713.58,713.725,0.145,vocal,0.7051
713.78,713.785,0.005,silence,0.4195
713.88,713.885,0.005,vocal,0.474
713.94,713.985,0.045,vocal,0.3656
714.14,714.165,0.025,vocal,0.5521
714.22,714.31,0.09,vocal,0.5439
714.36,714.365,0.005,vocal,0.41
714.55,714.555,0.005,vocal,0.4361
714.61,714.645,0.035,vocal,0.9717
714.76,714.765,0.005,silence,0.4097
714.91,714.925,0.015,vocal,0.8783
715.02,715.125,0.105,vocal,0.6681
718.415,718.44,0.025,vocal,0.3711
718.495,718.5,0.005,silence,0.3543
718.795,718.86,0.065,vocal,0.5456
718.935,718.94,0.005,silence,0.4174
719.235,719.24,0.005,silence,0.3673
719.335,719.38,0.045,vocal,0.3956
719.535,719.56,0.025,silence,0.3247
719.875,719.94,0.065,vocal,0.5961
720.235,720.28,0.045,vocal,0.4156
720.475,720.48,0.005,vocal,0.4765
720.595,720.6,0.005,vocal,0.4865
721.055,721.06,0.005,vocal,0.4463
723.39,723.395,0.005,vocal,0.3856
723.71,723.755,0.045,silence,0.4981
723.99,723.995,0.005,silence,0.5676
724.09,724.095,0.005,silence,0.4387
724.33,724.335,0.005,silence,0.6133
724.43,724.435,0.005,silence,0.482
724.51,724.515,0.005,silence,0.4217
724.63,724.675,0.045,vocal,0.3629
724.81,724.835,0.025,vocal,0.3309
724.91,724.915,0.005,silence,0.3576
725.01,725.035,0.025,vocal,0.6801
725.13,725.135,0.005,vocal,0.4049
725.27,725.275,0.005,silence,0.4901
725.43,725.435,0.005,vocal,0.5888
725.65,725.655,0.005,vocal,0.5773
726.25,726.255,0.005,vocal,0.4738
726.41,726.415,0.005,vocal,0.7218
726.47,726.475,0.005,vocal,0.3716
728.465,728.47,0.005,silence,0.4273
728.535,728.54,0.005,silence,0.3897
729.205,729.21,0.005,silence,0.3961
729.265,729.27,0.005,vocal,0.3438
729.405,729.41,0.005,silence,0.3836
729.565,729.57,0.005,silence,0.3921
729.705,729.71,0.005,silence,0.3623
729.765,729.77,0.005,vocal,0.6077
729.825,729.83,0.005,vocal,0.3859
730.225,730.23,0.005,vocal,0.6925
730.645,730.65,0.005,vocal,0.3876
732.66,732.685,0.025,silence,0.4326
732.76,732.765,0.005,silence,0.5676
733.22,733.225,0.005,silence,0.408
733.94,733.945,0.005,vocal,0.8108
734.0,734.005,0.005,vocal,0.4047
736.275,736.28,0.005,silence,0.3661
736.495,736.5,0.005,silence,0.4026
738.17,738.175,0.005,silence,0.3999
738.27,738.315,0.045,vocal,0.455
738.48,738.5,0.02,other,0.4228
738.59,738.595,0.005,silence,0.3788
738.79,738.815,0.025,other,0.4714
739.25,739.255,0.005,silence,0.4148
739.47,739.475,0.005,vocal,0.4415
740.065,740.07,0.005,vocal,0.5525
740.37,740.375,0.005,vocal,0.5057
740.565,740.57,0.005,vocal,0.5073
740.965,740.97,0.005,silence,0.4887
741.105,741.12,0.015,vocal,0.7862
741.205,741.21,0.005,silence,0.516
741.265,741.37,0.105,vocal,0.4884
742.425,742.43,0.005,vocal,0.3428
744.44,744.465,0.025,vocal,0.5119
744.56,744.625,0.065,vocal,0.5939
753.545,753.55,0.005,vocal,0.3736
753.945,753.95,0.005,silence,0.3333
754.245,754.25,0.005,vocal,0.4079
763.95,763.955,0.005,vocal,0.5235
770.6,770.605,0.005,silence,0.6926
770.84,770.845,0.005,silence,0.5163
776.37,776.425,0.055,vocal,0.6673
776.51,776.515,0.005,silence,0.5798
776.65,776.655,0.005,silence,0.6174
776.77,776.775,0.005,silence,0.5213
776.85,776.855,0.005,silence,0.3909
777.11,777.115,0.005,silence,0.4347
778.535,778.54,0.005,vocal,0.5978
779.625,779.69,0.065,vocal,0.4353
781.11,781.115,0.005,silence,0.3794
782.6,782.605,0.005,silence,0.4228
782.74,782.765,0.025,vocal,0.3701
782.88,782.885,0.005,silence,0.3854
785.445,785.45,0.005,silence,0.6074
785.635,785.64,0.005,silence,0.3879
785.935,785.94,0.005,silence,0.5122
786.395,786.4,0.005,silence,0.3699
789.09,789.095,0.005,silence,0.4432
789.15,789.155,0.005,silence,0.7235
791.525,791.53,0.005,other,0.3797
791.865,791.87,0.005,silence,0.5826
792.245,792.25,0.005,silence,0.3918
792.665,792.67,0.005,vocal,0.3878
792.925,792.93,0.005,vocal,0.4818
794.26,794.265,0.005,vocal,0.4283
794.66,794.665,0.005,silence,0.4854
794.72,794.725,0.005,silence,0.5024
794.88,794.905,0.025,vocal,0.4545
798.035,798.04,0.005,silence,0.4099
801.28,801.285,0.005,silence,0.5893
801.35,801.355,0.005,silence,0.3919
801.51,801.515,0.005,vocal,0.3876
801.67,801.675,0.005,silence,0.5698
805.765,805.77,0.005,silence,0.5118
806.685,806.69,0.005,vocal,0.467
810.6,810.605,0.005,silence,0.4665
810.72,810.725,0.005,silence,0.6151
816.335,816.34,0.005,other,0.546
816.935,816.94,0.005,vocal,0.4269
817.575,817.58,0.005,silence,0.3749
818.205,818.21,0.005,silence,0.3334
825.57,825.575,0.005,silence,0.4668
827.29,827.295,0.005,vocal,0.4785
827.37,827.415,0.045,vocal,0.3976
827.53,827.535,0.005,silence,0.5094
832.125,832.13,0.005,silence,0.5295
832.365,832.37,0.005,silence,0.4242
835.465,835.47,0.005,vocal,0.4985
836.57,836.575,0.005,silence,0.5423
838.495,838.5,0.005,vocal,0.4676
839.395,839.4,0.005,silence,0.5645
839.515,839.55,0.035,vocal,0.5853
839.595,839.6,0.005,silence,0.5569
839.755,839.76,0.005,vocal,0.3714
840.375,840.38,0.005,vocal,0.4344
841.155,841.245,0.09,vocal,0.9126
841.51,841.515,0.005,silence,0.4791
844.785,844.79,0.005,silence,0.4223
847.54,847.575,0.035,vocal,0.7884
847.64,847.645,0.005,silence,0.4088
850.615,850.685,0.07,vocal,0.9436
850.735,850.74,0.005,silence,0.4816
851.93,851.935,0.005,silence,0.4581
852.14,852.145,0.005,vocal,0.4512
852.73,852.735,0.005,vocal,0.3737
854.015,854.02,0.005,silence,0.4887
856.83,856.84,0.01,silence,0.536
859.205,859.21,0.005,silence,0.4767
860.295,860.3,0.005,silence,0.5131
863.17,863.175,0.005,silence,0.4162
863.41,863.415,0.005,vocal,0.4704
864.915,864.92,0.005,vocal,0.7355
865.705,865.71,0.005,silence,0.5564
865.765,865.77,0.005,silence,0.4106
865.815,865.82,0.005,silence,0.5172
865.925,865.94,0.015,vocal,0.7271
867.025,867.03,0.005,vocal,0.57
868.425,868.435,0.01,vocal,0.3452
869.88,869.885,0.005,silence,0.4519
870.02,870.025,0.005,silence,0.3221
870.1,870.105,0.005,vocal,0.4278
871.955,871.96,0.005,silence,0.4085
872.755,872.76,0.005,silence,0.5686
872.975,872.98,0.005,silence,0.606
873.035,873.04,0.005,silence,0.4443
873.755,873.76,0.005,vocal,0.4967
874.755,874.76,0.005,vocal,0.5203
875.615,875.625,0.01,vocal,0.6305
875.89,875.895,0.005,silence,0.4416
876.415,876.42,0.005,vocal,0.4161
876.75,876.755,0.005,silence,0.4476
876.86,876.865,0.005,vocal,0.4364
876.91,876.915,0.005,silence,0.5727
876.99,876.995,0.005,silence,0.5122
877.05,877.055,0.005,silence,0.4759
879.195,879.2,0.005,vocal,0.6882
880.715,880.72,0.005,vocal,0.4811
881.025,881.03,0.005,silence,0.6337
881.145,881.17,0.025,vocal,0.2902
883.13,883.135,0.005,vocal,0.4782
884.695,884.7,0.005,vocal,0.6294
885.0,885.005,0.005,vocal,0.321
885.98,885.985,0.005,silence,0.5756
886.72,886.725,0.005,silence,0.7157
887.7,887.705,0.005,vocal,0.7386
888.56,888.6,0.04,vocal,0.8996
888.965,888.97,0.005,vocal,0.558
890.055,890.08,0.025,vocal,0.5013
890.675,890.68,0.005,silence,0.6009
890.775,890.91,0.135,silence,0.5303
890.955,891.1,0.145,vocal,0.4177
891.155,891.16,0.005,silence,0.3948
891.285,891.29,0.005,silence,0.4878
891.495,891.5,0.005,silence,0.3922
891.575,891.58,0.005,silence,0.4465
891.655,891.66,0.005,vocal,0.4877
891.855,891.92,0.065,vocal,0.5105
892.055,892.18,0.125,silence,0.5406
892.275,892.28,0.005,vocal,0.4258
892.335,892.34,0.005,vocal,0.7041
894.79,894.795,0.005,silence,0.3902
894.87,894.875,0.005,silence,0.4696
894.99,895.015,0.025,vocal,0.6059
895.15,895.155,0.005,silence,0.483
895.27,895.275,0.005,silence,0.4852
895.41,895.495,0.085,vocal,0.5802
895.59,895.615,0.025,vocal,0.4061
895.75,895.755,0.005,silence,0.5881
895.85,895.855,0.005,silence,0.3638
896.05,896.055,0.005,vocal,0.4566
896.15,896.155,0.005,silence,0.5297
896.21,896.255,0.045,other,0.6107
896.31,896.315,0.005,silence,0.3981
896.39,896.395,0.005,silence,0.38
896.51,896.515,0.005,silence,0.3343
896.57,896.575,0.005,silence,0.4638
896.63,896.665,0.035,vocal,0.7712
896.71,896.715,0.005,vocal,0.6666
896.77,896.775,0.005,vocal,0.5334
897.05,897.055,0.005,vocal,0.5159
897.11,897.115,0.005,silence,0.4179
898.725,898.73,0.005,silence,0.4152
899.145,899.21,0.065,vocal,0.3462
899.325,899.37,0.045,silence,0.3734
899.445,899.45,0.005,silence,0.4945
899.585,899.63,0.045,silence,0.5148
899.685,899.69,0.005,silence,0.4349
899.745,899.75,0.005,vocal,0.5072
900.125,900.13,0.005,silence,0.4379
900.225,900.23,0.005,silence,0.5023
900.345,900.35,0.005,other,0.3638
900.575,900.63,0.055,vocal,0.6182
900.745,900.75,0.005,silence,0.4033
900.825,900.83,0.005,vocal,0.5826
901.205,901.21,0.005,vocal,0.5445
903.54,903.545,0.005,silence,0.5649
903.66,903.685,0.025,vocal,0.3823
904.54,904.545,0.005,silence,0.4225
904.66,904.765,0.105,vocal,0.4416
904.92,904.925,0.005,vocal,0.4803
905.06,905.265,0.205,vocal,0.584
905.66,905.665,0.005,silence,0.3931
905.86,905.865,0.005,vocal,0.6556
907.575,907.58,0.005,silence,0.4249
907.975,907.98,0.005,silence,0.4284
908.215,908.22,0.005,vocal,0.4473
908.355,908.36,0.005,silence,0.4204
908.615,908.62,0.005,vocal,0.4118
908.775,908.78,0.005,silence,0.5353
909.035,909.04,0.005,silence,0.3705
909.155,909.22,0.065,silence,0.4581
909.335,909.34,0.005,silence,0.3626
909.595,909.6,0.005,vocal,0.3793
909.855,909.86,0.005,silence,0.4477
910.215,910.22,0.005,silence,0.4846
910.355,910.38,0.025,vocal,0.5286
910.435,910.44,0.005,vocal,0.3039
910.975,910.98,0.005,vocal,0.5852
911.195,911.2,0.005,vocal,0.5019
911.275,911.28,0.005,vocal,0.5074
912.035,912.04,0.005,vocal,0.6838
912.61,912.615,0.005,silence,0.4238
912.69,912.695,0.005,silence,0.4502
912.99,912.995,0.005,vocal,0.3959
913.05,913.055,0.005,silence,0.4399
913.17,913.175,0.005,vocal,0.4066
913.47,913.595,0.125,vocal,0.6387
913.69,913.725,0.035,vocal,0.6955
913.81,913.815,0.005,vocal,0.3471
913.87,913.875,0.005,silence,0.5033
913.94,913.945,0.005,silence,0.4242
914.07,914.135,0.065,vocal,0.715
914.27,914.315,0.045,vocal,0.3974
914.37,914.375,0.005,silence,0.4849
914.49,914.555,0.065,vocal,0.6204
914.63,914.635,0.005,vocal,0.4871
914.77,914.775,0.005,silence,0.3594
914.89,914.895,0.005,vocal,0.4978
914.95,914.955,0.005,vocal,0.4075
915.11,915.235,0.125,silence,0.4332
915.33,915.335,0.005,vocal,0.3902
915.65,915.655,0.005,vocal,0.6725
915.85,915.855,0.005,vocal,0.4722
916.13,916.175,0.045,vocal,0.5486
916.84,916.85,0.01,silence,0.3835
917.765,917.81,0.045,silence,0.446
917.865,917.87,0.005,silence,0.6244
917.965,917.97,0.005,silence,0.437
918.045,918.05,0.005,silence,0.6805
918.105,918.11,0.005,silence,0.5266
918.305,918.31,0.005,vocal,0.3932
918.465,918.47,0.005,silence,0.464
918.565,918.57,0.005,silence,0.54
918.805,918.81,0.005,silence,0.39
918.865,918.87,0.005,silence,0.547
918.925,918.95,0.025,other,0.5103
919.005,919.01,0.005,silence,0.4525
919.145,919.15,0.005,silence,0.367
919.225,919.23,0.005,vocal,0.4235
919.305,919.39,0.085,vocal,0.3841
919.445,919.45,0.005,silence,0.3595
919.525,919.57,0.045,vocal,0.4809
919.645,919.68,0.035,vocal,0.7114
919.785,919.79,0.005,vocal,0.5026
920.065,920.08,0.015,vocal,0.6505
920.125,920.13,0.005,silence,0.414
920.205,920.21,0.005,vocal,0.4707
920.525,920.55,0.025,vocal,0.5156
920.725,920.73,0.005,vocal,0.5781
920.805,920.81,0.005,vocal,0.4753
921.34,921.35,0.01,vocal,0.6852
922.7,922.725,0.025,vocal,0.3672
922.83,922.835,0.005,silence,0.6064
922.91,922.915,0.005,silence,0.3818
923.0,923.005,0.005,vocal,0.3927
923.06,923.065,0.005,silence,0.305
923.14,923.145,0.005,vocal,0.4482
923.22,923.315,0.095,other,0.4043
923.36,923.585,0.225,vocal,0.5203
923.64,923.665,0.025,vocal,0.3512
923.72,923.725,0.005,silence,0.5456
923.8,924.065,0.265,silence,0.4714
924.24,924.285,0.045,click,0.8032
924.34,924.355,0.015,vocal,0.7362
924.4,924.405,0.005,vocal,0.3624
924.46,924.775,0.315,vocal,0.6602
924.82,924.845,0.025,vocal,0.7464
925.0,925.005,0.005,vocal,0.465
925.2,925.205,0.005,vocal,0.6581
925.25,925.255,0.005,silence,0.3856
926.235,926.24,0.005,vocal,0.5751
926.695,926.7,0.005,silence,0.4803
926.815,926.84,0.025,vocal,0.3373
926.935,927.0,0.065,vocal,0.5091
927.125,927.14,0.015,vocal,0.5052
927.195,927.2,0.005,silence,0.5608
927.255,927.33,0.075,vocal,0.6727
927.415,927.44,0.025,vocal,0.675
927.505,927.52,0.015,vocal,0.6736
927.575,927.58,0.005,silence,0.4293
927.635,927.69,0.055,vocal,0.588
927.745,927.78,0.035,vocal,0.8011
927.855,927.9,0.045,vocal,0.4059
927.975,928.07,0.095,silence,0.4758
928.135,928.2,0.065,vocal,0.5069
928.355,928.4,0.045,silence,0.3723
928.455,928.5,0.045,silence,0.3922
928.595,928.68,0.085,vocal,0.5797
928.735,928.74,0.005,vocal,0.4284
929.015,929.05,0.035,vocal,0.7734
929.135,929.14,0.005,vocal,0.6708
930.0,930.005,0.005,vocal,0.4459
930.12,930.125,0.005,vocal,0.6072
930.23,930.235,0.005,vocal,0.4789
930.91,930.915,0.005,vocal,0.4148
930.96,931.075,0.115,vocal,0.5345
931.23,931.235,0.005,silence,0.523
931.47,931.475,0.005,silence,0.5974
931.67,931.675,0.005,silence,0.5158
931.91,931.915,0.005,vocal,0.4403
932.37,932.415,0.045,vocal,0.4748
932.83,932.835,0.005,vocal,0.6761
934.065,934.07,0.005,vocal,0.4045
934.165,934.17,0.005,silence,0.5414
934.245,934.25,0.005,silence,0.3797
934.515,934.52,0.005,silence,0.6648
934.645,934.65,0.005,vocal,0.38
934.885,934.89,0.005,silence,0.4435
934.945,934.95,0.005,vocal,0.4226
935.125,935.13,0.005,silence,0.4802
935.545,935.55,0.005,vocal,0.4255
935.685,935.69,0.005,silence,0.3716
935.745,935.75,0.005,silence,0.3888
935.905,935.91,0.005,vocal,0.4888
937.44,937.445,0.005,silence,0.3853
937.62,937.625,0.005,silence,0.519
937.68,937.705,0.025,vocal,0.3823
937.8,937.855,0.055,vocal,0.7045
937.94,937.945,0.005,silence,0.6304
938.3,938.305,0.005,vocal,0.5132
940.175,940.18,0.005,silence,0.4883
940.535,940.54,0.005,silence,0.5373
940.775,940.78,0.005,silence,0.4798
941.055,941.145,0.09,vocal,0.6849
942.11,942.115,0.005,silence,0.4257
942.93,942.975,0.045,other,0.4108
943.17,943.175,0.005,silence,0.4267
943.31,943.315,0.005,silence,0.533
944.135,944.14,0.005,silence,0.4175
949.195,949.2,0.005,silence,0.6704
951.1,951.105,0.005,silence,0.5108
951.18,951.195,0.015,vocal,0.5377
953.585,953.59,0.005,silence,0.7766
953.705,953.71,0.005,vocal,0.3555
954.97,954.995,0.025,vocal,0.3643
955.17,955.175,0.005,silence,0.328
955.49,955.495,0.005,silence,0.527
955.92,955.925,0.005,silence,0.4857
956.76,956.78,0.02,vocal,0.6362
959.02,959.025,0.005,vocal,0.6573
960.01,960.015,0.005,silence,0.5214
960.34,960.385,0.045,vocal,0.4618
960.59,960.595,0.005,vocal,0.441
961.38,961.42,0.04,vocal,0.7022
962.415,962.42,0.005,silence,0.4381
962.615,962.62,0.005,vocal,0.6022
962.925,962.93,0.005,vocal,0.5899
963.525,963.53,0.005,silence,0.5572
963.865,963.895,0.03,vocal,0.7428
966.52,966.525,0.005,silence,0.4866
966.9,966.905,0.005,silence,0.5597
967.0,967.005,0.005,silence,0.4476
969.105,969.11,0.005,vocal,0.4182
970.375,970.38,0.005,silence,0.4427
973.475,973.48,0.005,vocal,0.5156
973.555,973.56,0.005,vocal,0.579
976.26,976.265,0.005,silence,0.3951
976.7,976.705,0.005,vocal,0.4693
978.465,978.475,0.01,vocal,0.8637
978.94,979.005,0.065,vocal,0.7927
981.18,981.185,0.005,silence,0.416
982.09,982.095,0.005,silence,0.4291
982.49,982.515,0.025,other,0.343
982.87,982.875,0.005,other,0.3403
982.93,982.935,0.005,silence,0.3899
983.89,983.935,0.045,silence,0.424
984.19,984.195,0.005,silence,0.4255
984.24,984.245,0.005,other,0.4081
984.32,984.325,0.005,silence,0.5705
984.97,984.975,0.005,silence,0.3955
985.87,985.915,0.045,silence,0.4778
986.43,986.435,0.005,silence,0.4479
986.69,986.695,0.005,silence,0.5393
987.89,987.895,0.005,silence,0.675
989.11,989.115,0.005,silence,0.5032
989.95,989.955,0.005,silence,0.4159
990.06,990.08,0.02,vocal,0.7195
990.31,990.315,0.005,silence,0.3544
1001.485,1001.49,0.005,other,0.3527
1006.18,1006.215,0.035,vocal,0.5272
1006.48,1006.485,0.005,silence,0.5228
1008.875,1008.88,0.005,vocal,0.6612
1010.395,1010.4,0.005,silence,0.4928
1021.875,1021.92,0.045,vocal,0.3949
1025.27,1025.275,0.005,vocal,0.4432
1025.51,1025.515,0.005,silence,0.4985
1033.635,1033.64,0.005,silence,0.4074
1039.015,1039.02,0.005,vocal,0.4218
1039.965,1039.97,0.005,silence,0.4995
1041.96,1041.965,0.005,silence,0.433
1042.54,1042.545,0.005,silence,0.509
1042.76,1042.765,0.005,silence,0.5047
1043.06,1043.085,0.025,other,0.4269
1044.705,1044.71,0.005,vocal,0.4275
1045.535,1045.54,0.005,silence,0.4686
1046.015,1046.02,0.005,silence,0.4584
