start_s,end_s,duration_s,class,confidence
1986.245,1986.25,0.005,click,0.8984
1986.385,1986.39,0.005,click,0.8976
1986.505,1986.55,0.045,vocal,0.4818
1986.685,1986.69,0.005,click,0.8604
1987.025,1987.07,0.045,vocal,0.5475
1987.125,1987.13,0.005,click,0.8761
1987.245,1987.29,0.045,vocal,0.446
1987.41,1987.45,0.04,water,0.6339
1987.605,1987.61,0.005,click,0.9093
1987.705,1987.75,0.045,water,0.6226
1987.885,1987.89,0.005,click,0.871
1987.945,1987.95,0.005,click,0.9017
1988.365,1988.37,0.005,click,0.8997
1988.425,1988.47,0.045,vocal,0.4488
1988.525,1988.53,0.005,click,0.9147
1988.585,1988.59,0.005,click,0.8846
1988.785,1989.285,0.5,other,0.6053
1989.285,1989.43,0.145,other,0.5326
1989.505,1989.55,0.045,water,0.542
1989.605,1989.75,0.145,water,0.5408
1989.845,1989.85,0.005,click,0.8818
1989.905,1989.95,0.045,vocal,0.5021
1990.025,1990.03,0.005,click,0.8768
1990.105,1990.11,0.005,click,0.8763
1990.185,1990.21,0.025,water,0.7089
1990.385,1990.39,0.005,click,0.8585
1990.445,1990.49,0.045,water,0.2939
1990.565,1990.57,0.005,click,0.8676
1990.645,1990.65,0.005,click,0.8997
1990.965,1990.97,0.005,click,0.931
1991.025,1991.05,0.025,water,0.7629
1991.185,1991.19,0.005,click,0.86
1991.285,1991.33,0.045,vocal,0.628
1991.525,1991.53,0.005,click,0.8914
1991.695,1991.7,0.005,click,0.7931
1991.845,1991.87,0.025,water,0.8939
1992.08,1992.13,0.05,water,0.7958
1992.405,1992.41,0.005,click,0.9157
1992.505,1992.51,0.005,click,0.8552
1992.845,1992.89,0.045,water,0.6251
1993.065,1993.07,0.005,click,0.907
1993.465,1993.47,0.005,click,0.8847
1993.565,1993.67,0.105,vocal,0.5786
1994.135,1994.14,0.005,click,0.785
1994.665,1994.67,0.005,click,0.9034
1994.765,1994.77,0.005,click,0.8894
1994.885,1994.89,0.005,click,0.9117
1995.165,1995.51,0.345,other,0.6797
1995.585,1995.59,0.005,click,0.8809
1995.745,1995.75,0.005,click,0.8954
1995.805,1995.83,0.025,water,0.5846
1995.905,1995.95,0.045,vocal,0.5328
1996.005,1996.03,0.025,water,0.8395
1996.125,1996.13,0.005,click,0.8713
1996.345,1996.655,0.31,other,0.7166
1996.7,1996.875,0.175,vocal,0.4132
1996.945,1997.05,0.105,other,0.5107
1997.105,1997.11,0.005,click,0.9109
1997.165,1997.17,0.005,click,0.8764
1997.245,1997.29,0.045,water,0.5616
1997.345,1997.35,0.005,click,0.8977
1997.465,1997.57,0.105,vocal,0.5836
1997.625,1997.63,0.005,click,0.8842
1997.705,1997.71,0.005,click,0.8996
1997.765,1997.79,0.025,water,0.5232
1998.465,1998.47,0.005,click,0.8615
1998.605,1998.61,0.005,click,0.8638
1998.845,1998.85,0.005,click,0.8758
1999.38,1999.39,0.01,water,0.667
1999.725,1999.73,0.005,click,0.8567
1999.865,1999.87,0.005,click,0.8534
2000.045,2000.05,0.005,click,0.8477
2000.205,2000.21,0.005,click,0.8552
2000.325,2000.33,0.005,click,0.8694
2000.405,2000.41,0.005,click,0.8705
2000.605,2000.63,0.025,water,0.8226
2000.685,2000.69,0.005,click,0.8788
2000.785,2000.79,0.005,click,0.8284
2000.945,2000.95,0.005,click,0.8748
2001.025,2001.03,0.005,click,0.883
2001.365,2001.37,0.005,click,0.8843
2001.445,2001.945,0.5,other,0.5412
2001.945,2002.11,0.165,vocal,0.4109
2002.185,2002.27,0.085,vocal,0.5889
2002.345,2002.39,0.045,vocal,0.591
2002.465,2002.47,0.005,click,0.9005
2002.545,2002.55,0.005,click,0.8952
2002.665,2002.755,0.09,vocal,0.7464
2002.825,2003.05,0.225,other,0.3505
2003.105,2003.11,0.005,click,0.8963
2003.285,2003.29,0.005,click,0.8705
2003.405,2003.43,0.025,water,0.7053
2003.525,2003.57,0.045,water,0.607
2003.745,2003.75,0.005,click,0.8623
2003.805,2003.81,0.005,click,0.8932
2004.085,2004.09,0.005,click,0.862
2004.285,2004.29,0.005,click,0.8793
2004.345,2004.35,0.005,click,0.8271
2004.405,2004.41,0.005,click,0.8978
2004.565,2004.57,0.005,click,0.9054
2004.785,2004.79,0.005,click,0.9097
2005.165,2005.19,0.025,water,0.7263
2005.345,2005.35,0.005,click,0.8706
2005.785,2005.79,0.005,click,0.8733
2006.045,2006.305,0.26,silence,0.382
2006.405,2006.51,0.105,vocal,0.715
2006.565,2006.67,0.105,vocal,0.5503
2006.805,2006.85,0.045,water,0.4863
2006.925,2006.93,0.005,click,0.886
2006.975,2007.19,0.215,other,0.7875
2007.245,2007.745,0.5,silence,0.6649
2007.745,2007.85,0.105,other,0.443
2007.915,2007.99,0.075,vocal,0.5088
2008.045,2008.055,0.01,water,0.8544
2008.145,2008.15,0.005,click,0.9097
2008.365,2008.39,0.025,water,0.8743
2008.445,2008.51,0.065,water,0.5293
2008.56,2009.06,0.5,other,0.7208
2009.06,2009.56,0.5,water,0.5282
2009.56,2010.06,0.5,water,0.7277
2010.06,2010.56,0.5,other,0.5151
2010.56,2011.06,0.5,water,0.5467
2011.06,2011.56,0.5,water,0.453
2011.56,2012.06,0.5,water,0.8409
2012.06,2012.56,0.5,water,0.8082
2012.56,2013.06,0.5,water,0.8275
2013.06,2013.56,0.5,water,0.8045
2013.56,2014.06,0.5,water,0.8032
2014.06,2014.56,0.5,water,0.7799
2014.56,2015.06,0.5,other,0.5157
2015.06,2015.56,0.5,water,0.7525
2015.56,2016.06,0.5,water,0.6944
2016.06,2016.56,0.5,water,0.763
2016.56,2017.06,0.5,water,0.7208
2017.06,2017.56,0.5,water,0.5784
2017.56,2018.06,0.5,other,0.5688
2018.06,2018.13,0.07,vocal,0.8988
2018.305,2018.31,0.005,click,0.8907
2018.365,2018.49,0.125,vocal,0.402
2019.025,2019.05,0.025,water,0.8006
2019.105,2019.11,0.005,click,0.9161
2019.165,2019.21,0.045,vocal,0.5473
2019.385,2019.43,0.045,water,0.6173
2019.485,2019.585,0.1,other,0.36
2019.665,2019.71,0.045,vocal,0.4332
2019.925,2019.93,0.005,click,0.9111
2019.985,2020.07,0.085,vocal,0.6753
2020.165,2020.21,0.045,water,0.4801
2020.325,2020.35,0.025,water,0.5912
2020.405,2020.45,0.045,water,0.5675
2020.705,2020.71,0.005,click,0.8538
2020.86,2020.92,0.06,vocal,0.7708
2020.965,2021.03,0.065,vocal,0.8366
2021.085,2021.09,0.005,click,0.8854
2021.225,2021.27,0.045,vocal,0.5933
2021.605,2021.61,0.005,click,0.9021
2021.7,2021.705,0.005,click,0.8926
2021.965,2021.97,0.005,click,0.8818
2022.025,2022.03,0.005,click,0.8515
2022.645,2022.65,0.005,click,0.8794
2022.785,2022.79,0.005,click,0.8653
2022.865,2022.87,0.005,click,0.9216
2023.105,2023.11,0.005,click,0.883
2023.225,2023.23,0.005,click,0.8829
2023.705,2023.71,0.005,click,0.8725
2023.825,2023.83,0.005,click,0.9025
2024.105,2024.11,0.005,click,0.9064
2024.205,2024.21,0.005,click,0.8412
2024.645,2024.65,0.005,click,0.8581
2024.73,2024.77,0.04,water,0.6423
2024.865,2024.87,0.005,click,0.8609
2025.005,2025.01,0.005,click,0.9026
2025.1,2025.115,0.015,water,0.5067
2025.185,2025.27,0.085,vocal,0.7181
2025.385,2025.55,0.165,other,0.4031
2025.685,2025.805,0.12,vocal,0.6835
2025.96,2025.97,0.01,water,0.6042
2026.125,2026.21,0.085,vocal,0.832
2026.545,2026.55,0.005,click,0.86
2026.625,2026.63,0.005,click,0.8735
2028.065,2028.215,0.15,vocal,0.5405
2028.265,2028.29,0.025,water,0.7215
2028.365,2028.73,0.365,other,0.61
2028.785,2028.885,0.1,vocal,0.6837
2028.96,2028.965,0.005,click,0.889
2029.025,2029.05,0.025,water,0.5512
2029.185,2029.27,0.085,vocal,0.7091
2029.545,2029.55,0.005,click,0.9253
2029.62,2029.625,0.005,click,0.8637
2030.22,2030.225,0.005,click,0.8842
2030.42,2030.765,0.345,silence,0.5892
2030.82,2030.825,0.005,click,0.8717
2030.96,2030.965,0.005,click,0.8812
2031.165,2031.17,0.005,click,0.9234
2031.24,2031.265,0.025,water,0.724
2031.325,2031.35,0.025,water,0.6905
2031.86,2031.91,0.05,water,0.4736
2031.965,2031.97,0.005,click,0.8978
2032.445,2032.525,0.08,vocal,0.7626
2032.6,2032.63,0.03,water,0.7565
2032.825,2032.865,0.04,vocal,0.5775
2032.985,2033.03,0.045,water,0.7855
2033.1,2033.145,0.045,vocal,0.4823
2033.24,2033.245,0.005,click,0.8829
2033.665,2033.67,0.005,click,0.9093
2034.28,2034.285,0.005,click,0.888
2034.425,2034.43,0.005,click,0.8285
2035.34,2035.345,0.005,click,0.8902
2035.785,2035.79,0.005,click,0.8786
2035.865,2035.91,0.045,water,0.4634
2035.96,2035.965,0.005,click,0.8538
2036.065,2036.09,0.025,water,0.6651
2036.425,2036.43,0.005,click,0.8682
2036.705,2036.71,0.005,click,0.8479
2036.82,2036.825,0.005,click,0.9048
2036.925,2036.93,0.005,click,0.8833
2037.185,2037.19,0.005,click,0.8616
2037.245,2037.31,0.065,vocal,0.8774
2037.805,2037.84,0.035,other,0.4292
2037.945,2037.95,0.005,click,0.8657
2038.27,2038.57,0.3,other,0.6057
2038.62,2038.825,0.205,other,0.5068
2038.925,2038.99,0.065,vocal,0.8876
2039.175,2039.18,0.005,click,0.8312
2039.265,2039.27,0.005,click,0.9002
2039.345,2039.38,0.035,click,0.4733
2039.545,2039.59,0.045,water,0.47
2039.645,2039.67,0.025,water,0.7766
2039.745,2039.77,0.025,water,0.6988
2039.965,2040.05,0.085,vocal,0.7424
2040.225,2040.23,0.005,click,0.8713
2040.465,2040.51,0.045,water,0.6684
2040.645,2040.65,0.005,click,0.8602
2040.705,2040.71,0.005,click,0.8349
2040.845,2040.89,0.045,water,0.4836
2040.965,2040.97,0.005,click,0.8797
2041.045,2041.05,0.005,click,0.8782
2041.205,2041.25,0.045,water,0.5343
2041.305,2041.31,0.005,click,0.8203
2041.505,2041.55,0.045,water,0.6326
2041.685,2041.69,0.005,click,0.854
2041.745,2041.83,0.085,vocal,0.6892
2041.885,2041.89,0.005,click,0.907
2041.965,2042.05,0.085,vocal,0.719
2042.125,2042.21,0.085,vocal,0.6259
2042.285,2042.37,0.085,vocal,0.4955
2042.425,2042.49,0.065,vocal,0.7186
2042.545,2042.55,0.005,click,0.8149
2042.605,2042.71,0.105,vocal,0.5866
2042.865,2042.89,0.025,water,0.6893
2042.945,2042.97,0.025,water,0.4985
2043.025,2043.03,0.005,click,0.8789
2043.125,2043.13,0.005,click,0.8538
2043.245,2043.25,0.005,click,0.8814
2043.325,2043.37,0.045,water,0.4805
2043.505,2043.51,0.005,click,0.8907
2043.565,2043.57,0.005,click,0.8935
2043.665,2043.73,0.065,vocal,0.6956
2043.805,2044.01,0.205,silence,0.5632
2044.145,2044.43,0.285,silence,0.4853
2044.525,2044.61,0.085,vocal,0.615
2044.685,2044.71,0.025,water,0.7898
2044.765,2044.81,0.045,water,0.4431
2044.885,2045.03,0.145,other,0.4185
2045.125,2045.13,0.005,click,0.8887
2045.225,2045.23,0.005,click,0.8479
2045.285,2045.33,0.045,water,0.4641
2045.425,2045.43,0.005,click,0.8851
2045.545,2045.73,0.185,silence,0.4192
2045.825,2045.93,0.105,vocal,0.5012
2046.005,2046.07,0.065,vocal,0.8639
2046.125,2046.25,0.125,vocal,0.3917
2046.325,2046.35,0.025,water,0.7031
2046.425,2046.47,0.045,vocal,0.6172
2046.545,2046.61,0.065,vocal,0.7107
2046.665,2046.71,0.045,water,0.4484
2046.765,2047.03,0.265,silence,0.6413
2047.085,2047.15,0.065,vocal,0.7756
2047.205,2047.21,0.005,click,0.8639
2047.345,2047.35,0.005,click,0.8755
2047.585,2047.59,0.005,click,0.8878
2047.745,2047.75,0.005,click,0.8823
2047.83,2048.17,0.34,other,0.5555
2048.265,2048.27,0.005,click,0.8919
2048.405,2048.49,0.085,vocal,0.7668
2048.545,2048.55,0.005,click,0.768
2048.645,2048.65,0.005,click,0.9199
2048.765,2048.77,0.005,click,0.8337
2048.925,2049.09,0.165,other,0.4655
2049.165,2049.19,0.025,water,0.7707
2049.265,2049.27,0.005,click,0.9207
2049.325,2049.33,0.005,click,0.8889
2049.445,2049.45,0.005,click,0.8867
2049.525,2049.53,0.005,click,0.8714
2049.865,2049.93,0.065,vocal,0.8026
2050.065,2050.07,0.005,click,0.8891
2050.185,2050.19,0.005,click,0.8822
2050.245,2050.33,0.085,vocal,0.7662
2050.405,2050.41,0.005,click,0.8945
2050.765,2050.81,0.045,water,0.4311
2050.905,2050.95,0.045,vocal,0.4776
2051.045,2051.05,0.005,click,0.8943
2051.205,2051.21,0.005,click,0.9212
2051.465,2051.47,0.005,click,0.8861
2051.925,2051.93,0.005,click,0.8665
2052.025,2052.03,0.005,click,0.8834
2052.945,2053.135,0.19,other,0.5879
2053.19,2053.22,0.03,water,0.8762
2053.305,2053.375,0.07,vocal,0.8161
2053.43,2053.455,0.025,water,0.7092
2053.55,2053.555,0.005,click,0.8483
2053.61,2053.615,0.005,click,0.8629
2053.89,2053.935,0.045,water,0.5341
2054.05,2054.055,0.005,click,0.9157
2054.17,2054.175,0.005,click,0.9039
2054.47,2054.475,0.005,click,0.8235
2054.55,2054.635,0.085,vocal,0.6489
2054.93,2054.935,0.005,click,0.9049
2055.03,2055.115,0.085,vocal,0.6534
2055.21,2055.275,0.065,vocal,0.6391
2055.39,2055.415,0.025,water,0.7869
2055.51,2055.535,0.025,water,0.7727
2055.61,2055.615,0.005,click,0.8871
2055.67,2055.715,0.045,water,0.4776
2055.83,2055.835,0.005,click,0.8531
2055.95,2055.955,0.005,click,0.8732
2056.19,2056.235,0.045,water,0.4555
2056.29,2056.355,0.065,vocal,0.7372
2056.59,2056.615,0.025,water,0.5999
2056.77,2056.775,0.005,click,0.8807
2056.97,2056.975,0.005,click,0.8724
2057.09,2057.135,0.045,vocal,0.574
2057.27,2057.315,0.045,vocal,0.4355
2057.37,2057.395,0.025,water,0.6921
2057.51,2057.535,0.025,water,0.5813
2057.59,2057.595,0.005,click,0.8739
2057.75,2057.775,0.025,water,0.7265
2058.07,2058.075,0.005,click,0.9199
2058.67,2058.675,0.005,click,0.8291
2058.79,2058.795,0.005,click,0.9126
2058.97,2058.975,0.005,click,0.9135
2059.735,2059.82,0.085,vocal,0.874
2059.875,2059.88,0.005,click,0.8567
2060.115,2060.12,0.005,click,0.911
2060.175,2060.18,0.005,click,0.8828
2060.415,2060.42,0.005,click,0.8919
2060.575,2060.58,0.005,click,0.8747
2060.635,2060.68,0.045,water,0.5903
2060.815,2060.86,0.045,water,0.4688
2060.915,2060.96,0.045,vocal,0.4829
2061.025,2061.03,0.005,click,0.8291
2061.075,2061.08,0.005,click,0.8804
2061.275,2061.28,0.005,click,0.8852
2061.395,2061.4,0.005,click,0.886
2061.475,2061.52,0.045,water,0.4684
2061.695,2061.7,0.005,click,0.8732
2061.775,2061.78,0.005,click,0.8897
2061.835,2061.84,0.005,click,0.8846
2062.075,2062.08,0.005,click,0.8856
2062.175,2062.3,0.125,vocal,0.3966
2062.375,2062.38,0.005,click,0.9133
2062.495,2062.5,0.005,click,0.8945
2062.695,2062.7,0.005,click,0.8469
2062.795,2062.84,0.045,vocal,0.6621
2062.915,2062.92,0.005,click,0.9052
2063.015,2063.04,0.025,water,0.6129
2063.115,2063.12,0.005,click,0.9283
2063.195,2063.2,0.005,click,0.8947
2063.275,2063.28,0.005,click,0.8867
2063.355,2063.4,0.045,water,0.4721
2063.455,2063.54,0.085,vocal,0.7371
2063.815,2063.86,0.045,vocal,0.443
2063.915,2063.92,0.005,click,0.8929
2064.015,2064.06,0.045,vocal,0.4975
2064.215,2064.22,0.005,click,0.8358
2064.295,2064.3,0.005,click,0.9058
2064.355,2064.36,0.005,click,0.8894
2064.435,2064.44,0.005,click,0.9012
2064.515,2064.52,0.005,click,0.8944
2064.835,2064.84,0.005,click,0.8881
2065.015,2065.02,0.005,click,0.9328
2065.115,2065.125,0.01,water,0.4711
2065.195,2065.28,0.085,vocal,0.7731
2065.475,2065.48,0.005,click,0.8636
2065.565,2065.6,0.035,water,0.8603
2065.755,2065.8,0.045,vocal,0.4203
2065.855,2065.88,0.025,water,0.702
2065.975,2065.98,0.005,click,0.9057
2066.235,2066.34,0.105,vocal,0.5062
2066.395,2066.4,0.005,click,0.8873
2067.83,2067.94,0.11,vocal,0.4742
2067.995,2068.005,0.01,water,0.6103
2068.12,2068.145,0.025,water,0.7369
2068.2,2068.205,0.005,click,0.891
2068.275,2068.28,0.005,click,0.8279
2068.52,2068.525,0.005,click,0.8852
2068.58,2068.645,0.065,vocal,0.8351
2068.7,2068.705,0.005,click,0.8441
2068.895,2068.925,0.03,water,0.941
2069.2,2069.205,0.005,click,0.8307
2069.46,2069.505,0.045,water,0.6753
2069.58,2069.585,0.005,click,0.8821
2069.66,2069.705,0.045,water,0.5727
2070.08,2070.085,0.005,click,0.8977
2070.2,2070.205,0.005,click,0.8911
2070.3,2070.305,0.005,click,0.8358
2070.38,2070.505,0.125,vocal,0.546
2070.66,2070.665,0.005,click,0.8627
2070.72,2070.825,0.105,vocal,0.6524
2070.88,2070.885,0.005,click,0.8834
2071.3,2071.445,0.145,other,0.6117
2071.5,2071.505,0.005,click,0.9063
2071.62,2071.665,0.045,water,0.5035
2071.75,2071.755,0.005,click,0.7947
2071.82,2071.825,0.005,click,0.8904
2071.88,2071.905,0.025,water,0.6675
2071.98,2071.985,0.005,click,0.8768
2072.2,2072.205,0.005,click,0.8673
2072.26,2072.265,0.005,click,0.8981
2072.34,2072.345,0.005,click,0.8893
2072.4,2072.405,0.005,click,0.8928
2072.54,2072.565,0.025,water,0.7173
2072.62,2072.625,0.005,click,0.8974
2072.7,2072.785,0.085,vocal,0.7298
2072.92,2072.925,0.005,click,0.8892
2073.0,2073.005,0.005,click,0.852
2073.2,2073.225,0.025,water,0.7885
2073.3,2073.305,0.005,click,0.8851
2073.54,2073.545,0.005,click,0.8799
2074.08,2074.085,0.005,click,0.8878
2074.14,2074.145,0.005,click,0.8457
2074.825,2074.83,0.005,click,0.9138
2075.045,2075.05,0.005,click,0.8966
2075.505,2075.51,0.005,click,0.8819
2075.565,2075.57,0.005,click,0.8581
2075.685,2075.69,0.005,click,0.923
2075.765,2075.91,0.145,other,0.4178
2075.965,2075.995,0.03,water,0.5341
2076.065,2076.11,0.045,water,0.5847
2076.305,2076.33,0.025,water,0.6651
2076.485,2076.71,0.225,other,0.5795
2076.865,2076.89,0.025,water,0.6459
2076.945,2076.97,0.025,water,0.7513
2077.045,2077.07,0.025,water,0.6344
2077.545,2077.67,0.125,vocal,0.3618
2077.785,2077.79,0.005,click,0.8967
2077.925,2077.93,0.005,click,0.8918
2078.025,2078.13,0.105,vocal,0.6589
2078.185,2078.23,0.045,vocal,0.4369
2078.325,2078.35,0.025,water,0.6904
2078.425,2078.43,0.005,click,0.862
2078.565,2078.57,0.005,click,0.8793
2078.625,2078.63,0.005,click,0.8771
2079.165,2079.17,0.005,click,0.8866
2079.285,2079.39,0.105,vocal,0.5467
2079.545,2079.55,0.005,click,0.9017
2079.745,2079.75,0.005,click,0.855
2079.865,2080.09,0.225,other,0.4882
2080.145,2080.15,0.005,click,0.8906
2080.265,2080.27,0.005,click,0.9219
2080.425,2080.43,0.005,click,0.9207
2080.485,2080.49,0.005,click,0.9061
2080.745,2080.77,0.025,water,0.6923
2080.905,2081.03,0.125,other,0.6172
2081.085,2081.15,0.065,vocal,0.6749
2081.245,2081.31,0.065,vocal,0.6943
2081.425,2081.43,0.005,click,0.882
2081.585,2081.59,0.005,click,0.9017
2081.665,2081.77,0.105,vocal,0.4892
2081.825,2081.83,0.005,click,0.8139
2082.065,2082.23,0.165,other,0.5862
2082.285,2082.29,0.005,click,0.8434
2082.365,2082.39,0.025,water,0.723
2082.445,2082.55,0.105,vocal,0.5154
2082.605,2082.795,0.19,other,0.4092
2082.905,2082.95,0.045,vocal,0.4142
2083.025,2083.31,0.285,silence,0.5876
2083.385,2083.39,0.005,click,0.927
2083.585,2083.59,0.005,click,0.8956
2083.725,2083.77,0.045,water,0.448
2083.985,2084.03,0.045,click,0.4054
2084.085,2084.23,0.145,vocal,0.4884
2084.285,2084.29,0.005,click,0.8676
2084.345,2084.35,0.005,click,0.8632
2084.405,2084.41,0.005,click,0.9012
2084.485,2084.53,0.045,water,0.6832
2084.585,2084.67,0.085,vocal,0.8104
2084.745,2084.75,0.005,click,0.8854
2084.805,2084.83,0.025,water,0.698
2084.885,2084.89,0.005,click,0.8879
2084.945,2084.95,0.005,click,0.8648
2085.005,2085.01,0.005,click,0.8854
2085.065,2085.09,0.025,water,0.7532
2085.145,2085.19,0.045,vocal,0.5482
2085.245,2085.25,0.005,click,0.8543
2085.325,2085.33,0.005,click,0.8815
2085.605,2085.67,0.065,vocal,0.8718
2086.065,2086.07,0.005,click,0.8731
2086.405,2086.43,0.025,water,0.4974
2086.765,2086.77,0.005,click,0.8768
2087.285,2087.29,0.005,click,0.9053
2087.345,2087.39,0.045,water,0.607
2087.445,2087.45,0.005,click,0.884
2087.505,2087.51,0.005,click,0.9178
2087.565,2087.67,0.105,vocal,0.706
2088.285,2088.29,0.005,click,0.8892
2088.485,2088.61,0.125,vocal,0.3857
2088.705,2088.71,0.005,click,0.8508
2088.805,2088.81,0.005,click,0.8934
2088.865,2088.87,0.005,click,0.883
2088.945,2088.97,0.025,water,0.7928
2089.165,2089.17,0.005,click,0.8924
2089.245,2089.25,0.005,click,0.8929
2089.445,2089.49,0.045,water,0.5407
2089.985,2089.99,0.005,click,0.8672
2090.085,2090.09,0.005,click,0.8249
2090.405,2090.41,0.005,click,0.8729
2090.525,2090.53,0.005,click,0.8605
2090.765,2090.77,0.005,click,0.909
2090.825,2090.83,0.005,click,0.8677
2090.885,2090.91,0.025,water,0.7047
2090.985,2090.99,0.005,click,0.8979
2091.145,2091.15,0.005,click,0.8472
2091.365,2091.37,0.005,click,0.8309
2091.425,2091.43,0.005,click,0.8997
2091.685,2091.71,0.025,water,0.6262
2091.785,2091.83,0.045,water,0.4738
2091.945,2091.95,0.005,click,0.9031
2092.045,2092.05,0.005,click,0.87
2092.325,2092.33,0.005,click,0.8709
2092.405,2092.41,0.005,click,0.8177
2093.665,2093.67,0.005,click,0.8955
2093.905,2094.05,0.145,other,0.407
2094.145,2094.15,0.005,click,0.9142
2094.245,2094.25,0.005,click,0.8305
2094.445,2094.475,0.03,water,0.9275
2094.525,2094.53,0.005,click,0.8683
2094.625,2094.63,0.005,click,0.8515
2094.685,2094.71,0.025,water,0.7374
2094.83,2094.835,0.005,click,0.8532
2097.925,2097.93,0.005,click,0.8863
2098.525,2098.53,0.005,click,0.8867
2098.785,2098.79,0.005,click,0.8844
2098.925,2098.935,0.01,click,0.4318
2101.03,2101.035,0.005,click,0.8488
2101.71,2101.715,0.005,click,0.7951
2102.49,2102.495,0.005,click,0.8824
2102.73,2102.735,0.005,click,0.8619
2103.485,2103.49,0.005,click,0.779
2104.41,2104.415,0.005,click,0.8815
2104.475,2104.51,0.035,vocal,0.5771
2104.565,2104.675,0.11,other,0.6454
2104.93,2104.935,0.005,click,0.8668
2106.825,2106.83,0.005,click,0.8179
2106.925,2106.93,0.005,click,0.8726
2107.305,2107.31,0.005,click,0.8326
2108.045,2108.05,0.005,click,0.9198
2108.125,2108.13,0.005,click,0.9107
2108.21,2108.215,0.005,click,0.8905
2108.445,2108.45,0.005,click,0.8613
2108.685,2108.69,0.005,click,0.8979
2108.745,2108.755,0.01,water,0.6265
2108.865,2108.87,0.005,click,0.8988
2109.005,2109.01,0.005,click,0.8645
2109.245,2109.25,0.005,click,0.8889
2109.505,2109.51,0.005,click,0.835
2109.605,2109.61,0.005,click,0.9264
2109.805,2109.81,0.005,click,0.8913
2110.165,2110.17,0.005,click,0.9239
2110.225,2110.23,0.005,click,0.9033
2110.465,2110.47,0.005,click,0.9013
2110.545,2110.55,0.005,click,0.8797
2110.965,2110.99,0.025,water,0.6585
2111.085,2111.09,0.005,click,0.9077
2111.185,2111.19,0.005,click,0.922
2111.345,2111.35,0.005,click,0.8837
2111.525,2111.53,0.005,click,0.8662
2111.905,2111.95,0.045,water,0.4899
2112.005,2112.05,0.045,water,0.515
2112.145,2112.15,0.005,click,0.8761
2112.325,2112.35,0.025,water,0.7851
2113.385,2113.39,0.005,click,0.935
2113.445,2113.45,0.005,click,0.8734
2113.585,2113.59,0.005,click,0.8837
2113.765,2113.77,0.005,click,0.8645
2114.245,2114.25,0.005,click,0.894
2114.34,2114.37,0.03,water,0.9555
2114.445,2114.47,0.025,water,0.6992
2114.525,2114.57,0.045,water,0.4394
2114.625,2114.63,0.005,click,0.867
2114.705,2114.71,0.005,click,0.8233
2114.785,2114.85,0.065,vocal,0.7525
2115.345,2115.43,0.085,vocal,0.6466
2115.485,2115.49,0.005,click,0.8627
2115.545,2115.55,0.005,click,0.895
2115.885,2115.89,0.005,click,0.8718
2116.205,2116.21,0.005,click,0.8726
2116.265,2116.29,0.025,water,0.7943
2116.485,2116.53,0.045,water,0.5273
2116.665,2116.67,0.005,click,0.8715
2116.785,2116.93,0.145,vocal,0.3967
2117.165,2117.17,0.005,click,0.9054
2117.225,2117.27,0.045,vocal,0.4716
2117.445,2117.45,0.005,click,0.8971
2117.825,2117.83,0.005,click,0.8362
2117.905,2117.91,0.005,click,0.8127
2118.045,2118.05,0.005,click,0.8813
2118.365,2118.37,0.005,click,0.9031
2119.485,2119.49,0.005,click,0.8568
2120.54,2120.545,0.005,click,0.8752
2120.76,2120.785,0.025,water,0.7158
2121.14,2121.145,0.005,click,0.8824
2121.24,2121.245,0.005,click,0.8734
2121.62,2121.625,0.005,click,0.9094
2121.86,2121.905,0.045,water,0.442
2122.4,2122.425,0.025,water,0.8142
2122.48,2122.485,0.005,click,0.8816
2122.7,2122.705,0.005,click,0.885
2123.0,2123.005,0.005,click,0.8707
2123.26,2123.265,0.005,click,0.902
2123.67,2123.675,0.005,click,0.6837
2124.0,2124.005,0.005,click,0.8926
2124.1,2124.105,0.005,click,0.9076
2124.26,2124.265,0.005,click,0.8331
2124.74,2124.745,0.005,click,0.9114
2124.8,2124.845,0.045,vocal,0.6599
2125.34,2125.345,0.005,click,0.8876
2125.58,2125.585,0.005,click,0.9149
2125.66,2125.67,0.01,water,0.4676
2125.725,2125.73,0.005,click,0.8367
2128.165,2128.17,0.005,click,0.875
2128.345,2128.39,0.045,water,0.4908
2128.825,2128.83,0.005,click,0.8656
2129.305,2129.31,0.005,click,0.8738
2129.405,2129.41,0.005,click,0.89
2129.585,2129.59,0.005,click,0.9016
2130.425,2130.43,0.005,click,0.8749
2130.89,2130.895,0.005,click,0.8177
2131.005,2131.01,0.005,click,0.8868
2131.075,2131.11,0.035,water,0.3711
2131.405,2131.43,0.025,water,0.5686
2131.645,2131.69,0.045,vocal,0.4448
2131.765,2131.79,0.025,water,0.6683
2132.385,2132.39,0.005,click,0.8625
2132.485,2132.49,0.005,click,0.8671
2132.805,2132.81,0.005,click,0.8604
2133.105,2133.15,0.045,water,0.4376
2133.625,2133.63,0.005,click,0.8902
2133.68,2133.695,0.015,water,0.5993
2133.765,2133.87,0.105,vocal,0.6031
2134.025,2134.03,0.005,click,0.9106
2134.87,2134.875,0.005,click,0.8998
2135.27,2135.275,0.005,click,0.911
2136.45,2136.455,0.005,click,0.8905
2137.695,2137.7,0.005,click,0.8515
2138.335,2138.34,0.005,click,0.8733
2138.395,2138.44,0.045,water,0.5507
2138.495,2138.52,0.025,water,0.5893
2139.015,2139.02,0.005,click,0.8509
